# Title: February 2025 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,41.2,102,3.6,37.6
AL-003,Baldwin County,Alabama,48.2,115,5.5,42.7
AL-005,Barbour County,Alabama,44.7,119,5.9,38.8
AL-007,Bibb County,Alabama,39.6,108,4.1,35.5
AL-009,Blount County,Alabama,37.2,107,4.2,33
AL-011,Bullock County,Alabama,43.7,118,5.7,38
AL-013,Butler County,Alabama,43,111,4.6,38.4
AL-015,Calhoun County,Alabama,37.6,107,4,33.6
AL-017,Chambers County,Alabama,39.3,118,5.5,33.8
AL-019,Cherokee County,Alabama,36.1,96,3.1,33
AL-021,Chilton County,Alabama,39.6,106,3.7,35.9
AL-023,Choctaw County,Alabama,42.1,106,4.1,38
AL-025,Clarke County,Alabama,44.1,115,5.4,38.7
AL-027,Clay County,Alabama,37.5,108,4,33.5
AL-029,Cleburne County,Alabama,37.2,110,4.7,32.5
AL-031,Coffee County,Alabama,45.2,116,5.5,39.7
AL-033,Colbert County,Alabama,35.6,104,4.3,31.3
AL-035,Conecuh County,Alabama,44.6,113,5.1,39.5
AL-037,Coosa County,Alabama,39.2,109,3.9,35.3
AL-039,Covington County,Alabama,44.8,115,5.4,39.4
AL-041,Crenshaw County,Alabama,42.8,110,4.6,38.2
AL-043,Cullman County,Alabama,36.9,110,4.5,32.4
AL-045,Dale County,Alabama,46.2,119,5.8,40.4
AL-047,Dallas County,Alabama,42,98,3.3,38.7
AL-049,DeKalb County,Alabama,34.6,88,2.2,32.4
AL-051,Elmore County,Alabama,41.5,112,4.4,37.1
AL-053,Escambia County,Alabama,45.4,114,5.1,40.3
AL-055,Etowah County,Alabama,36.9,97,3.1,33.8
AL-057,Fayette County,Alabama,38.6,109,4.1,34.5
AL-059,Franklin County,Alabama,36.3,106,4.4,31.9
AL-061,Geneva County,Alabama,46.4,117,5.8,40.6
AL-063,Greene County,Alabama,40.6,103,3.5,37.1
AL-065,Hale County,Alabama,40.6,102,3.5,37.1
AL-067,Henry County,Alabama,46.5,118,6.1,40.4
AL-069,Houston County,Alabama,47.6,119,6.2,41.4
AL-071,Jackson County,Alabama,34.7,90,2.5,32.2
AL-073,Jefferson County,Alabama,38.6,109,4.3,34.3
AL-075,Lamar County,Alabama,38.7,105,4,34.7
AL-077,Lauderdale County,Alabama,34.7,102,4,30.7
AL-079,Lawrence County,Alabama,35.3,98,3.3,32
AL-081,Lee County,Alabama,42,120,6.2,35.8
AL-083,Limestone County,Alabama,34.7,91,3,31.8
AL-085,Lowndes County,Alabama,42.3,101,3.7,38.6
AL-087,Macon County,Alabama,43.3,118,5.9,37.4
AL-089,Madison County,Alabama,35,92,2.8,32.2
AL-091,Marengo County,Alabama,41.5,103,3.4,38.1
AL-093,Marion County,Alabama,37.5,111,4.5,33
AL-095,Marshall County,Alabama,36.2,90,2.7,33.5
AL-097,Mobile County,Alabama,47.3,115,5,42.3
AL-099,Monroe County,Alabama,44.8,116,5.4,39.4
AL-101,Montgomery County,Alabama,42.5,109,4.3,38.2
AL-103,Morgan County,Alabama,35.9,99,3.5,32.4
AL-105,Perry County,Alabama,40.7,102,3.4,37.4
AL-107,Pickens County,Alabama,40,107,4.1,35.9
AL-109,Pike County,Alabama,43.9,114,5.1,38.8
AL-111,Randolph County,Alabama,37.5,111,4.7,32.8
AL-113,Russell County,Alabama,43.2,120,5.8,37.4
AL-115,St. Clair County,Alabama,37.3,104,3.7,33.6
AL-117,Shelby County,Alabama,38.5,105,3.8,34.7
AL-119,Sumter County,Alabama,40.9,104,3.4,37.5
AL-121,Talladega County,Alabama,37.7,101,3.3,34.4
AL-123,Tallapoosa County,Alabama,39.7,116,5.1,34.6
AL-125,Tuscaloosa County,Alabama,40,108,4.3,35.7
AL-127,Walker County,Alabama,38.2,111,4.3,33.9
AL-129,Washington County,Alabama,44.1,111,5.1,39
AL-131,Wilcox County,Alabama,43.3,107,4.3,39
AL-133,Winston County,Alabama,36.3,109,4,32.3
AZ-001,Apache County,Arizona,24.2,101,2.3,21.9
AZ-003,Cochise County,Arizona,34.5,98,2.4,32.1
AZ-005,Coconino County,Arizona,29.3,125,5.3,24
AZ-007,Gila County,Arizona,36.3,119,4.6,31.7
AZ-009,Graham County,Arizona,36.9,112,3.3,33.6
AZ-011,Greenlee County,Arizona,32.9,110,3.5,29.4
AZ-012,La Paz County,Arizona,47.9,122,5.5,42.4
AZ-013,Maricopa County,Arizona,45.9,119,4.6,41.3
AZ-015,Mohave County,Arizona,40.4,125,5.5,34.9
AZ-017,Navajo County,Arizona,26.3,107,3.2,23.1
AZ-019,Pima County,Arizona,42.5,114,3.9,38.6
AZ-021,Pinal County,Arizona,43.4,111,3.5,39.9
AZ-023,Santa Cruz County,Arizona,34.8,97,2.5,32.3
AZ-025,Yavapai County,Arizona,36.4,126,5.3,31.1
AZ-027,Yuma County,Arizona,47.2,115,4.3,42.9
AR-001,Arkansas County,Arkansas,37.4,90,2.2,35.2
AR-003,Ashley County,Arkansas,38.9,94,2.7,36.2
AR-005,Baxter County,Arkansas,28.1,75,0.9,27.2
AR-007,Benton County,Arkansas,27,56,-1,28
AR-009,Boone County,Arkansas,27.4,61,-0.2,27.6
AR-011,Bradley County,Arkansas,38.1,95,3,35.1
AR-013,Calhoun County,Arkansas,37.2,91,2.2,35
AR-015,Carroll County,Arkansas,27.1,54,-0.9,28
AR-017,Chicot County,Arkansas,39.4,94,2.6,36.8
AR-019,Clark County,Arkansas,35.4,84,1.5,33.9
AR-021,Clay County,Arkansas,30.8,77,1.5,29.3
AR-023,Cleburne County,Arkansas,32.4,81,1.5,30.9
AR-025,Cleveland County,Arkansas,36.8,89,2,34.8
AR-027,Columbia County,Arkansas,37.6,87,1.5,36.1
AR-029,Conway County,Arkansas,32.7,83,1.3,31.4
AR-031,Craighead County,Arkansas,32.4,80,1.5,30.9
AR-033,Crawford County,Arkansas,30.6,64,0,30.6
AR-035,Crittenden County,Arkansas,35.6,86,1.9,33.7
AR-037,Cross County,Arkansas,34.3,77,1,33.3
AR-039,Dallas County,Arkansas,35.8,85,1.4,34.4
AR-041,Desha County,Arkansas,38.4,91,2.5,35.9
AR-043,Drew County,Arkansas,38.8,94,3,35.8
AR-045,Faulkner County,Arkansas,32.8,70,0.5,32.3
AR-047,Franklin County,Arkansas,31.1,73,0.5,30.6
AR-049,Fulton County,Arkansas,28.6,84,2.1,26.5
AR-051,Garland County,Arkansas,34.2,87,1.7,32.5
AR-053,Grant County,Arkansas,35.1,82,1.1,34
AR-055,Greene County,Arkansas,31.6,79,1.5,30.1
AR-057,Hempstead County,Arkansas,37,90,2.2,34.8
AR-059,Hot Spring County,Arkansas,34.9,84,1.3,33.6
AR-061,Howard County,Arkansas,35,86,1.6,33.4
AR-063,Independence County,Arkansas,32.6,86,2.3,30.3
AR-065,Izard County,Arkansas,30.1,82,1.9,28.2
AR-067,Jackson County,Arkansas,32.9,79,1.3,31.6
AR-069,Jefferson County,Arkansas,36.2,85,1.5,34.7
AR-071,Johnson County,Arkansas,31.5,82,1.2,30.3
AR-073,Lafayette County,Arkansas,38.6,93,2.5,36.1
AR-075,Lawrence County,Arkansas,31.7,81,2,29.7
AR-077,Lee County,Arkansas,37,88,2.4,34.6
AR-079,Lincoln County,Arkansas,37.9,91,2.5,35.4
AR-081,Little River County,Arkansas,37.7,92,2.5,35.2
AR-083,Logan County,Arkansas,32.2,78,0.7,31.5
AR-085,Lonoke County,Arkansas,34.5,74,0.8,33.7
AR-087,Madison County,Arkansas,28.3,65,-0.1,28.4
AR-089,Marion County,Arkansas,27.8,74,0.7,27.1
AR-091,Miller County,Arkansas,39.4,97,3,36.4
AR-093,Mississippi County,Arkansas,33.1,76,1,32.1
AR-095,Monroe County,Arkansas,36.9,86,2,34.9
AR-097,Montgomery County,Arkansas,32.8,73,0.6,32.2
AR-099,Nevada County,Arkansas,36.4,82,1.4,35
AR-101,Newton County,Arkansas,29,76,0.7,28.3
AR-103,Ouachita County,Arkansas,36.7,79,1.3,35.4
AR-105,Perry County,Arkansas,33.8,86,1.6,32.2
AR-107,Phillips County,Arkansas,37.6,89,2.4,35.2
AR-109,Pike County,Arkansas,34.6,84,1.6,33
AR-111,Poinsett County,Arkansas,33.1,78,1.2,31.9
AR-113,Polk County,Arkansas,32.2,74,0.4,31.8
AR-115,Pope County,Arkansas,32,88,1.7,30.3
AR-117,Prairie County,Arkansas,36.1,88,1.9,34.2
AR-119,Pulaski County,Arkansas,33.6,67,0.3,33.3
AR-121,Randolph County,Arkansas,30,81,1.6,28.4
AR-123,St. Francis County,Arkansas,35.8,83,1.7,34.1
AR-125,Saline County,Arkansas,34.4,83,1.4,33
AR-127,Scott County,Arkansas,32,69,0.4,31.6
AR-129,Searcy County,Arkansas,29,82,1,28
AR-131,Sebastian County,Arkansas,32.1,73,0.6,31.5
AR-133,Sevier County,Arkansas,35.8,87,1.9,33.9
AR-135,Sharp County,Arkansas,30.4,87,2.4,28
AR-137,Stone County,Arkansas,30.5,79,1.4,29.1
AR-139,Union County,Arkansas,37.9,89,2.1,35.8
AR-141,Van Buren County,Arkansas,30.6,76,0.8,29.8
AR-143,Washington County,Arkansas,28.4,62,-0.3,28.7
AR-145,White County,Arkansas,34.5,87,1.9,32.6
AR-147,Woodruff County,Arkansas,34.8,82,1.4,33.4
AR-149,Yell County,Arkansas,33,78,1,32
CA-001,Alameda County,California,42,86,1,41
CA-003,Alpine County,California,22.7,93,2.4,20.3
CA-005,Amador County,California,38.1,97,2.1,36
CA-007,Butte County,California,39.1,86,1.2,37.9
CA-009,Calaveras County,California,38.1,95,2,36.1
CA-011,Colusa County,California,40.8,97,2.1,38.7
CA-013,Contra Costa County,California,43,95,1.6,41.4
CA-015,Del Norte County,California,33.9,49,-1,34.9
CA-017,El Dorado County,California,33.9,96,2.1,31.8
CA-019,Fresno County,California,35,111,3.4,31.6
CA-021,Glenn County,California,39.3,89,1.5,37.8
CA-023,Humboldt County,California,36.4,58,-0.8,37.2
CA-025,Imperial County,California,51.7,130,6.6,45.1
CA-027,Inyo County,California,38.8,127,5.7,33.1
CA-029,Kern County,California,41.6,123,4.8,36.8
CA-031,Kings County,California,42.3,99,2.2,40.1
CA-033,Lake County,California,37.4,87,1.2,36.2
CA-035,Lassen County,California,23.5,76,1.2,22.3
CA-037,Los Angeles County,California,44,121,4.7,39.3
CA-039,Madera County,California,35.5,110,3.3,32.2
CA-041,Marin County,California,43.8,87,0.8,43
CA-043,Mariposa County,California,34.2,108,2.6,31.6
CA-045,Mendocino County,California,38,79,0.7,37.3
CA-047,Merced County,California,41.7,92,1.3,40.4
CA-049,Modoc County,California,21.5,46,-0.9,22.4
CA-051,Mono County,California,20.9,115,4.2,16.7
CA-053,Monterey County,California,39.7,100,2.4,37.3
CA-055,Napa County,California,40.1,85,1.1,39
CA-057,Nevada County,California,31.1,78,0.9,30.2
CA-059,Orange County,California,49,119,3.9,45.1
CA-061,Placer County,California,32.7,83,1.2,31.5
CA-063,Plumas County,California,25.7,83,1.7,24
CA-065,Riverside County,California,47.6,127,5.7,41.9
CA-067,Sacramento County,California,42.2,79,0.7,41.5
CA-069,San Benito County,California,39.4,105,2.9,36.5
CA-071,San Bernardino County,California,45.2,127,5.5,39.7
CA-073,San Diego County,California,44.8,125,5,39.8
CA-075,San Francisco County,California,45.2,87,0.9,44.3
CA-077,San Joaquin County,California,42.2,83,0.9,41.3
CA-079,San Luis Obispo County,California,40.5,104,2.7,37.8
CA-081,San Mateo County,California,42.9,89,1.1,41.8
CA-083,Santa Barbara County,California,41.7,112,3.1,38.6
CA-085,Santa Clara County,California,40.6,95,1.7,38.9
CA-087,Santa Cruz County,California,41.4,92,1.6,39.8
CA-089,Shasta County,California,32.3,68,-0.1,32.4
CA-091,Sierra County,California,25.4,86,1.8,23.6
CA-093,Siskiyou County,California,25.7,32,-1.9,27.6
CA-095,Solano County,California,42,83,0.8,41.2
CA-097,Sonoma County,California,41,84,0.7,40.3
CA-099,Stanislaus County,California,41.3,87,1.1,40.2
CA-101,Sutter County,California,42.1,78,0.7,41.4
CA-103,Tehama County,California,37.3,79,0.5,36.8
CA-105,Trinity County,California,31,64,-0.5,31.5
CA-107,Tulare County,California,34.4,120,4.3,30.1
CA-109,Tuolumne County,California,29,100,2.2,26.8
CA-111,Ventura County,California,39.8,115,3.6,36.2
CA-113,Yolo County,California,40.9,73,0.4,40.5
CA-115,Yuba County,California,40.2,81,0.7,39.5
CO-001,Adams County,Colorado,15.6,53,-0.7,16.3
CO-003,Alamosa County,Colorado,18.6,128,9.2,9.4
CO-005,Arapahoe County,Colorado,16.4,59,-0.1,16.5
CO-007,Archuleta County,Colorado,18.2,120,6.3,11.9
CO-009,Baca County,Colorado,16.1,20,-4.2,20.3
CO-011,Bent County,Colorado,15.6,28,-3.7,19.3
CO-013,Boulder County,Colorado,17.9,91,2.3,15.6
CO-014,Broomfield County,Colorado,18.2,52,-0.5,18.7
CO-015,Chaffee County,Colorado,16.6,129,7.9,8.7
CO-017,Cheyenne County,Colorado,14.7,30,-3.4,18.1
CO-019,Clear Creek County,Colorado,14.8,115,4.3,10.5
CO-021,Conejos County,Colorado,17.1,124,7.1,10
CO-023,Costilla County,Colorado,17.7,122,5.8,11.9
CO-025,Crowley County,Colorado,14.9,33,-2.9,17.8
CO-027,Custer County,Colorado,18,122,5.4,12.6
CO-029,Delta County,Colorado,24.2,127,7.2,17
CO-031,Denver County,Colorado,18.7,62,0.2,18.5
CO-033,Dolores County,Colorado,18.9,117,5,13.9
CO-035,Douglas County,Colorado,19.1,93,2.7,16.4
CO-037,Eagle County,Colorado,15.1,119,5.2,9.9
CO-039,Elbert County,Colorado,15.9,70,0.8,15.1
CO-041,El Paso County,Colorado,16.8,64,0,16.8
CO-043,Fremont County,Colorado,17.9,96,2.7,15.2
CO-045,Garfield County,Colorado,20.6,121,6.1,14.5
CO-047,Gilpin County,Colorado,16.9,111,3.9,13
CO-049,Grand County,Colorado,15,127,7.4,7.6
CO-051,Gunnison County,Colorado,14,124,6.7,7.3
CO-053,Hinsdale County,Colorado,12.6,125,6.6,6
CO-055,Huerfano County,Colorado,20.4,106,3.5,16.9
CO-057,Jackson County,Colorado,12.2,114,5.1,7.1
CO-059,Jefferson County,Colorado,18.9,93,2.3,16.6
CO-061,Kiowa County,Colorado,14.8,23,-3.8,18.6
CO-063,Kit Carson County,Colorado,15,32,-3.1,18.1
CO-065,Lake County,Colorado,11.2,124,6.1,5.1
CO-067,La Plata County,Colorado,20.4,122,5.8,14.6
CO-069,Larimer County,Colorado,15.9,92,2.6,13.3
CO-071,Las Animas County,Colorado,19.1,56,-0.4,19.5
CO-073,Lincoln County,Colorado,15.1,48,-1.4,16.5
CO-075,Logan County,Colorado,12.9,30,-4.1,17
CO-077,Mesa County,Colorado,24.5,126,7.1,17.4
CO-079,Mineral County,Colorado,13.3,125,7.5,5.8
CO-081,Moffat County,Colorado,19.7,120,7.8,11.9
CO-083,Montezuma County,Colorado,23.7,118,4.8,18.9
CO-085,Montrose County,Colorado,23.9,124,6.9,17
CO-087,Morgan County,Colorado,14.4,52,-0.5,14.9
CO-089,Otero County,Colorado,16,23,-3.8,19.8
CO-091,Ouray County,Colorado,18,124,6.7,11.3
CO-093,Park County,Colorado,15.5,128,7.1,8.4
CO-095,Phillips County,Colorado,11.9,28,-4.3,16.2
CO-097,Pitkin County,Colorado,13.7,114,4.4,9.3
CO-099,Prowers County,Colorado,15.9,25,-3.9,19.8
CO-101,Pueblo County,Colorado,19.4,57,-0.3,19.7
CO-103,Rio Blanco County,Colorado,20,117,6.9,13.1
CO-105,Rio Grande County,Colorado,15.3,124,7.7,7.6
CO-107,Routt County,Colorado,15.3,117,5.6,9.7
CO-109,Saguache County,Colorado,15,124,6.7,8.3
CO-111,San Juan County,Colorado,12.5,119,4.9,7.6
CO-113,San Miguel County,Colorado,20.8,123,6.1,14.7
CO-115,Sedgwick County,Colorado,12.2,28,-4.3,16.5
CO-117,Summit County,Colorado,12.7,120,5.7,7
CO-119,Teller County,Colorado,14.9,119,5,9.9
CO-121,Washington County,Colorado,13.5,34,-3,16.5
CO-123,Weld County,Colorado,14.3,51,-1,15.3
CO-125,Yuma County,Colorado,13.4,28,-3.9,17.3
CT-001,Fairfield County,Connecticut,23.3,106,4.7,18.6
CT-003,Hartford County,Connecticut,20.8,101,4.2,16.6
CT-005,Litchfield County,Connecticut,18.2,101,4.4,13.8
CT-007,Middlesex County,Connecticut,22.3,103,4,18.3
CT-009,New Haven County,Connecticut,22.6,106,4.5,18.1
CT-011,New London County,Connecticut,22.6,99,4,18.6
CT-013,Tolland County,Connecticut,19.8,94,3.5,16.3
CT-015,Windham County,Connecticut,20,95,3.4,16.6
DE-001,Kent County,Delaware,28.4,102,3.6,24.8
DE-003,New Castle County,Delaware,27.1,98,3.5,23.6
DE-005,Sussex County,Delaware,28.6,88,2.5,26.1
FL-001,Alachua County,Florida,50,116,5.5,44.5
FL-003,Baker County,Florida,48,115,5.1,42.9
FL-005,Bay County,Florida,50.1,118,5.9,44.2
FL-007,Bradford County,Florida,49.5,116,5.4,44.1
FL-009,Brevard County,Florida,60,126,8.2,51.8
FL-011,Broward County,Florida,63.3,127,8,55.3
FL-013,Calhoun County,Florida,48.3,117,6.3,42
FL-015,Charlotte County,Florida,58.7,126,6.8,51.9
FL-017,Citrus County,Florida,53.8,124,6.6,47.2
FL-019,Clay County,Florida,50.8,121,5.8,45
FL-021,Collier County,Florida,62,129,8.2,53.8
FL-023,Columbia County,Florida,47.7,114,4.9,42.8
FL-027,DeSoto County,Florida,56.8,125,6.6,50.2
FL-029,Dixie County,Florida,50,119,5.9,44.1
FL-031,Duval County,Florida,50.7,121,5.8,44.9
FL-033,Escambia County,Florida,48.2,115,5.3,42.9
FL-035,Flagler County,Florida,55.1,124,7.6,47.5
FL-037,Franklin County,Florida,50.6,117,6.1,44.5
FL-039,Gadsden County,Florida,48.5,122,7.2,41.3
FL-041,Gilchrist County,Florida,48.9,114,5.4,43.5
FL-043,Glades County,Florida,59.8,128,8.2,51.6
FL-045,Gulf County,Florida,50,117,5.9,44.1
FL-047,Hamilton County,Florida,47.2,116,5.3,41.9
FL-049,Hardee County,Florida,56.9,127,7.3,49.6
FL-051,Hendry County,Florida,60.8,129,8.2,52.6
FL-053,Hernando County,Florida,54.9,126,7,47.9
FL-055,Highlands County,Florida,58,126,7.8,50.2
FL-057,Hillsborough County,Florida,57.7,126,7.3,50.4
FL-059,Holmes County,Florida,47,117,6.1,40.9
FL-061,Indian River County,Florida,59.4,126,7.6,51.8
FL-063,Jackson County,Florida,48.2,119,6.3,41.9
FL-065,Jefferson County,Florida,48.8,121,6.7,42.1
FL-067,Lafayette County,Florida,47.7,112,5,42.7
FL-069,Lake County,Florida,55.6,124,7.5,48.1
FL-071,Lee County,Florida,61.2,128,7.9,53.3
FL-073,Leon County,Florida,49,122,7.4,41.6
FL-075,Levy County,Florida,51,117,5.7,45.3
FL-077,Liberty County,Florida,48.6,118,6.6,42
FL-079,Madison County,Florida,47.3,115,5.4,41.9
FL-081,Manatee County,Florida,57.1,125,6.6,50.5
FL-083,Marion County,Florida,52.7,123,6.6,46.1
FL-085,Martin County,Florida,62.7,129,9,53.7
FL-086,Miami-Dade County,Florida,64.7,128,8.4,56.3
FL-087,Monroe County,Florida,65.6,128,8.1,57.5
FL-089,Nassau County,Florida,49.4,121,6,43.4
FL-091,Okaloosa County,Florida,47.8,117,6.2,41.6
FL-093,Okeechobee County,Florida,59.6,128,8.3,51.3
FL-095,Orange County,Florida,57.7,127,8.1,49.6
FL-097,Osceola County,Florida,58.4,127,8.2,50.2
FL-099,Palm Beach County,Florida,62.5,128,8.2,54.3
FL-101,Pasco County,Florida,55.9,126,7.1,48.8
FL-103,Pinellas County,Florida,59,124,6.5,52.5
FL-105,Polk County,Florida,57.6,129,8.1,49.5
FL-107,Putnam County,Florida,52.9,124,6.8,46.1
FL-109,St. Johns County,Florida,53.3,124,6.5,46.8
FL-111,St. Lucie County,Florida,61.4,128,8.4,53
FL-113,Santa Rosa County,Florida,47.9,116,5.5,42.4
FL-115,Sarasota County,Florida,57,120,5.6,51.4
FL-117,Seminole County,Florida,57.5,126,8,49.5
FL-119,Sumter County,Florida,54.2,124,6.8,47.4
FL-121,Suwannee County,Florida,47.6,113,5,42.6
FL-123,Taylor County,Florida,48.8,114,5.5,43.3
FL-125,Union County,Florida,48.4,114,4.9,43.5
FL-127,Volusia County,Florida,56.7,125,7.9,48.8
FL-129,Wakulla County,Florida,49.8,121,7.1,42.7
FL-131,Walton County,Florida,48,121,6.6,41.4
FL-133,Washington County,Florida,47.9,118,6,41.9
GA-001,Appling County,Georgia,43.8,107,4.1,39.7
GA-003,Atkinson County,Georgia,45.5,117,5.4,40.1
GA-005,Bacon County,Georgia,44.9,116,5,39.9
GA-007,Baker County,Georgia,46.1,115,5.5,40.6
GA-009,Baldwin County,Georgia,41.4,118,5.8,35.6
GA-011,Banks County,Georgia,37.8,111,4,33.8
GA-013,Barrow County,Georgia,38.4,117,4.6,33.8
GA-015,Bartow County,Georgia,36.5,111,4.2,32.3
GA-017,Ben Hill County,Georgia,43.7,107,4.2,39.5
GA-019,Berrien County,Georgia,44.6,111,4.5,40.1
GA-021,Bibb County,Georgia,40.6,114,4.8,35.8
GA-023,Bleckley County,Georgia,41.4,104,3.4,38
GA-025,Brantley County,Georgia,46,118,5.6,40.4
GA-027,Brooks County,Georgia,46.1,116,5.4,40.7
GA-029,Bryan County,Georgia,43.4,97,2.9,40.5
GA-031,Bulloch County,Georgia,42.4,104,3.7,38.7
GA-033,Burke County,Georgia,41.2,111,4.3,36.9
GA-035,Butts County,Georgia,39.7,119,5.6,34.1
GA-037,Calhoun County,Georgia,45.5,116,5.7,39.8
GA-039,Camden County,Georgia,48.9,122,5.9,43
GA-043,Candler County,Georgia,42.6,108,4,38.6
GA-045,Carroll County,Georgia,37.3,113,4.9,32.4
GA-047,Catoosa County,Georgia,34.5,95,2.9,31.6
GA-049,Charlton County,Georgia,47.8,120,6,41.8
GA-051,Chatham County,Georgia,44.7,104,3.6,41.1
GA-053,Chattahoochee County,Georgia,42,117,4.9,37.1
GA-055,Chattooga County,Georgia,34.7,89,2.8,32
GA-057,Cherokee County,Georgia,36.6,112,4.4,32.2
GA-059,Clarke County,Georgia,39,117,4.9,34.1
GA-061,Clay County,Georgia,45.6,118,6,39.6
GA-063,Clayton County,Georgia,39.2,114,5,34.2
GA-065,Clinch County,Georgia,46.8,118,5.9,40.9
GA-067,Cobb County,Georgia,37.9,113,5,32.9
GA-069,Coffee County,Georgia,44.6,114,4.9,39.7
GA-071,Colquitt County,Georgia,45.2,113,4.8,40.4
GA-073,Columbia County,Georgia,40.9,118,5.1,35.8
GA-075,Cook County,Georgia,44.9,112,4.6,40.3
GA-077,Coweta County,Georgia,38.5,113,5,33.5
GA-079,Crawford County,Georgia,40.2,113,4.6,35.6
GA-081,Crisp County,Georgia,43.3,115,4.9,38.4
GA-083,Dade County,Georgia,33.7,88,2.6,31.1
GA-085,Dawson County,Georgia,35.3,110,3.8,31.5
GA-087,Decatur County,Georgia,47.8,121,6.8,41
GA-089,DeKalb County,Georgia,38.6,114,5,33.6
GA-091,Dodge County,Georgia,42.8,107,3.9,38.9
GA-093,Dooly County,Georgia,42.1,112,4.4,37.7
GA-095,Dougherty County,Georgia,45.5,114,5.5,40
GA-097,Douglas County,Georgia,38,114,5.2,32.8
GA-099,Early County,Georgia,46.8,120,6.2,40.6
GA-101,Echols County,Georgia,46.8,116,5.5,41.3
GA-103,Effingham County,Georgia,42.9,106,3.9,39
GA-105,Elbert County,Georgia,38.2,116,4.8,33.4
GA-107,Emanuel County,Georgia,42.2,110,4.3,37.9
GA-109,Evans County,Georgia,43.1,102,3.6,39.5
GA-111,Fannin County,Georgia,31.3,94,2.4,28.9
GA-113,Fayette County,Georgia,38.9,113,4.9,34
GA-115,Floyd County,Georgia,35.9,104,3.6,32.3
GA-117,Forsyth County,Georgia,36.6,112,4.1,32.5
GA-119,Franklin County,Georgia,37.7,111,4,33.7
GA-121,Fulton County,Georgia,38.3,114,5.1,33.2
GA-123,Gilmer County,Georgia,33.5,104,3.4,30.1
GA-125,Glascock County,Georgia,40.8,117,4.9,35.9
GA-127,Glynn County,Georgia,47.3,113,4.4,42.9
GA-129,Gordon County,Georgia,35.7,103,3.6,32.1
GA-131,Grady County,Georgia,47.4,121,6.4,41
GA-133,Greene County,Georgia,39.9,119,5.5,34.4
GA-135,Gwinnett County,Georgia,37.9,115,4.6,33.3
GA-137,Habersham County,Georgia,36,109,3.9,32.1
GA-139,Hall County,Georgia,37.1,111,4,33.1
GA-141,Hancock County,Georgia,40.8,119,5.5,35.3
GA-143,Haralson County,Georgia,36.4,111,4.6,31.8
GA-145,Harris County,Georgia,40.5,117,5.3,35.2
GA-147,Hart County,Georgia,37.7,111,4.2,33.5
GA-149,Heard County,Georgia,38.1,111,4.9,33.2
GA-151,Henry County,Georgia,39.2,114,5,34.2
GA-153,Houston County,Georgia,40.8,106,3.6,37.2
GA-155,Irwin County,Georgia,43.7,109,4.1,39.6
GA-157,Jackson County,Georgia,38.5,117,4.5,34
GA-159,Jasper County,Georgia,40.1,120,6.3,33.8
GA-161,Jeff Davis County,Georgia,43.8,111,4.5,39.3
GA-163,Jefferson County,Georgia,41.2,115,4.7,36.5
GA-165,Jenkins County,Georgia,41.5,110,4.2,37.3
GA-167,Johnson County,Georgia,42.1,113,4.6,37.5
GA-169,Jones County,Georgia,40.8,119,5.8,35
GA-171,Lamar County,Georgia,39.9,118,5.3,34.6
GA-173,Lanier County,Georgia,45.7,114,5.4,40.3
GA-175,Laurens County,Georgia,42.4,109,4.2,38.2
GA-177,Lee County,Georgia,44.4,115,5.4,39
GA-179,Liberty County,Georgia,43.3,93,2.2,41.1
GA-181,Lincoln County,Georgia,39.3,114,4.6,34.7
GA-183,Long County,Georgia,43.1,95,2.5,40.6
GA-185,Lowndes County,Georgia,46,116,5.3,40.7
GA-187,Lumpkin County,Georgia,34.1,105,3.5,30.6
GA-189,McDuffie County,Georgia,40.3,117,5,35.3
GA-191,McIntosh County,Georgia,45.6,98,3.1,42.5
GA-193,Macon County,Georgia,41.1,112,4.3,36.8
GA-195,Madison County,Georgia,38.4,117,4.7,33.7
GA-197,Marion County,Georgia,41.2,113,4.7,36.6
GA-199,Meriwether County,Georgia,39.1,113,4.8,34.3
GA-201,Miller County,Georgia,47,120,6.2,40.8
GA-205,Mitchell County,Georgia,46,116,5.3,40.7
GA-207,Monroe County,Georgia,40.2,119,5.7,34.5
GA-209,Montgomery County,Georgia,43,111,4.2,38.8
GA-211,Morgan County,Georgia,39.8,120,5.7,34.1
GA-213,Murray County,Georgia,34.2,95,2.8,31.4
GA-215,Muscogee County,Georgia,41.6,113,4.9,36.7
GA-217,Newton County,Georgia,39.2,117,5.5,33.7
GA-219,Oconee County,Georgia,39.2,117,5.1,34.1
GA-221,Oglethorpe County,Georgia,38.8,117,5.2,33.6
GA-223,Paulding County,Georgia,37.1,113,4.8,32.3
GA-225,Peach County,Georgia,40.2,108,3.9,36.3
GA-227,Pickens County,Georgia,35.7,110,4.1,31.6
GA-229,Pierce County,Georgia,45.5,116,5.4,40.1
GA-231,Pike County,Georgia,39.4,115,4.7,34.7
GA-233,Polk County,Georgia,36.4,108,4.3,32.1
GA-235,Pulaski County,Georgia,41.7,102,3.4,38.3
GA-237,Putnam County,Georgia,40.6,120,6.2,34.4
GA-239,Quitman County,Georgia,44.4,118,5.8,38.6
