# Title: June 2025 Contiguous U.S. County Maximum Temperature
# Units: Degrees Fahrenheit
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
NC-123,Montgomery County,North Carolina,88.7,97,1.7,87
NC-125,Moore County,North Carolina,89,102,2,87
NC-127,Nash County,North Carolina,88.9,109,2.5,86.4
NC-129,New Hanover County,North Carolina,87.7,105,1.4,86.3
NC-131,Northampton County,North Carolina,88.4,110,2.3,86.1
NC-133,Onslow County,North Carolina,87.4,101,1.6,85.8
NC-135,Orange County,North Carolina,88.2,114,2.8,85.4
NC-137,Pamlico County,North Carolina,86.7,98,1.4,85.3
NC-139,Pasquotank County,North Carolina,87.4,117,3.2,84.2
NC-141,Pender County,North Carolina,87.6,90,0.9,86.7
NC-143,Perquimans County,North Carolina,87.7,114,2.9,84.8
NC-145,Person County,North Carolina,87.9,116,2.9,85
NC-147,Pitt County,North Carolina,88.6,108,2.1,86.5
NC-149,Polk County,North Carolina,87,108,2.4,84.6
NC-151,Randolph County,North Carolina,87.6,103,1.9,85.7
NC-153,Richmond County,North Carolina,89.5,96,1.7,87.8
NC-155,Robeson County,North Carolina,90.6,108,2.5,88.1
NC-157,Rockingham County,North Carolina,87.8,116,2.6,85.2
NC-159,Rowan County,North Carolina,87.3,89,1.3,86
NC-161,Rutherford County,North Carolina,87.1,91,1.3,85.8
NC-163,Sampson County,North Carolina,88.6,97,1.5,87.1
NC-165,Scotland County,North Carolina,90,102,2,88
NC-167,Stanly County,North Carolina,88.5,89,1.2,87.3
NC-169,Stokes County,North Carolina,85.9,95,1.7,84.2
NC-171,Surry County,North Carolina,86,114,2.7,83.4
NC-173,Swain County,North Carolina,77.4,90,1.1,76.3
NC-175,Transylvania County,North Carolina,80.4,114,2.9,77.5
NC-177,Tyrrell County,North Carolina,87.2,113,2.6,84.6
NC-179,Union County,North Carolina,88.7,96,1.8,86.9
NC-181,Vance County,North Carolina,88.6,113,3,85.6
NC-183,Wake County,North Carolina,89.6,116,3.2,86.4
NC-185,Warren County,North Carolina,88.7,110,2.7,86
NC-187,Washington County,North Carolina,87.5,108,2.2,85.3
NC-189,Watauga County,North Carolina,77.7,114,2.8,74.9
NC-191,Wayne County,North Carolina,88.8,103,2,86.8
NC-193,Wilkes County,North Carolina,85.7,112,2.5,83.2
NC-195,Wilson County,North Carolina,89.4,114,2.8,86.6
NC-197,Yadkin County,North Carolina,86.4,104,2.2,84.2
NC-199,Yancey County,North Carolina,77.8,108,2.5,75.3
ND-001,Adams County,North Dakota,76.7,82,1.2,75.5
ND-003,Barnes County,North Dakota,75.8,70,0,75.8
ND-005,Benson County,North Dakota,75.3,76,0.4,74.9
ND-007,Billings County,North Dakota,77,92,1.9,75.1
ND-009,Bottineau County,North Dakota,76.2,97,1.8,74.4
ND-011,Bowman County,North Dakota,77.3,94,2.2,75.1
ND-013,Burke County,North Dakota,75.8,101,2.6,73.2
ND-015,Burleigh County,North Dakota,75.4,73,0.2,75.2
ND-017,Cass County,North Dakota,77.2,74,0.4,76.8
ND-019,Cavalier County,North Dakota,75.2,99,2.2,73
ND-021,Dickey County,North Dakota,76,60,-0.4,76.4
ND-023,Divide County,North Dakota,76,100,2.7,73.3
ND-025,Dunn County,North Dakota,76.8,88,1.8,75
ND-027,Eddy County,North Dakota,74.9,63,-0.2,75.1
ND-029,Emmons County,North Dakota,76.2,64,-0.3,76.5
ND-031,Foster County,North Dakota,74.8,60,-0.6,75.4
ND-033,Golden Valley County,North Dakota,77.5,89,2.2,75.3
ND-035,Grand Forks County,North Dakota,78.2,96,2.1,76.1
ND-037,Grant County,North Dakota,77,77,0.6,76.4
ND-039,Griggs County,North Dakota,75.2,63,-0.2,75.4
ND-041,Hettinger County,North Dakota,76.2,82,0.9,75.3
ND-043,Kidder County,North Dakota,74.8,67,-0,74.8
ND-045,LaMoure County,North Dakota,76,68,-0.2,76.2
ND-047,Logan County,North Dakota,74.8,58,-0.7,75.5
ND-049,McHenry County,North Dakota,76.6,82,1.1,75.5
ND-051,McIntosh County,North Dakota,74.8,57,-0.9,75.7
ND-053,McKenzie County,North Dakota,77.2,90,2.1,75.1
ND-055,McLean County,North Dakota,75.8,78,1,74.8
ND-057,Mercer County,North Dakota,76.5,78,1.1,75.4
ND-059,Morton County,North Dakota,76.4,73,0.5,75.9
ND-061,Mountrail County,North Dakota,75.8,90,1.8,74
ND-063,Nelson County,North Dakota,75.7,84,1.1,74.6
ND-065,Oliver County,North Dakota,76.1,76,0.8,75.3
ND-067,Pembina County,North Dakota,77.3,100,2.5,74.8
ND-069,Pierce County,North Dakota,76.1,83,1.4,74.7
ND-071,Ramsey County,North Dakota,75.4,78,0.7,74.7
ND-073,Ransom County,North Dakota,76.2,62,-0.3,76.5
ND-075,Renville County,North Dakota,76.2,90,1.5,74.7
ND-077,Richland County,North Dakota,76.6,58,-0.4,77
ND-079,Rolette County,North Dakota,75.1,104,2.3,72.8
ND-081,Sargent County,North Dakota,76,51,-0.9,76.9
ND-083,Sheridan County,North Dakota,75.1,72,0.5,74.6
ND-085,Sioux County,North Dakota,77.4,76,0.5,76.9
ND-087,Slope County,North Dakota,76.8,86,1.5,75.3
ND-089,Stark County,North Dakota,75.9,80,0.8,75.1
ND-091,Steele County,North Dakota,76.6,83,0.7,75.9
ND-093,Stutsman County,North Dakota,75.1,63,-0.1,75.2
ND-095,Towner County,North Dakota,75.9,101,2.2,73.7
ND-097,Traill County,North Dakota,78,88,1.2,76.8
ND-099,Walsh County,North Dakota,77.3,103,2.7,74.6
ND-101,Ward County,North Dakota,75.3,78,0.8,74.5
ND-103,Wells County,North Dakota,74.6,71,-0.2,74.8
ND-105,Williams County,North Dakota,76.5,91,2.2,74.3
OH-001,Adams County,Ohio,84.8,99,2.1,82.7
OH-003,Allen County,Ohio,83.8,110,3,80.8
OH-005,Ashland County,Ohio,81.7,106,2.5,79.2
OH-007,Ashtabula County,Ohio,79.6,114,2.9,76.7
OH-009,Athens County,Ohio,84.2,108,2.6,81.6
OH-011,Auglaize County,Ohio,83.6,108,2.9,80.7
OH-013,Belmont County,Ohio,82.4,102,1.9,80.5
OH-015,Brown County,Ohio,84.5,100,2.3,82.2
OH-017,Butler County,Ohio,84.6,102,2.4,82.2
OH-019,Carroll County,Ohio,81.6,105,2.3,79.3
OH-021,Champaign County,Ohio,82.8,103,2.3,80.5
OH-023,Clark County,Ohio,83.8,111,3,80.8
OH-025,Clermont County,Ohio,84.9,103,2.4,82.5
OH-027,Clinton County,Ohio,83.6,104,2.6,81
OH-029,Columbiana County,Ohio,80.6,99,1.8,78.8
OH-031,Coshocton County,Ohio,82.5,99,1.8,80.7
OH-033,Crawford County,Ohio,82.3,104,2.5,79.8
OH-035,Cuyahoga County,Ohio,80.5,115,3,77.5
OH-037,Darke County,Ohio,83.3,103,2.5,80.8
OH-039,Defiance County,Ohio,82.6,96,2.1,80.5
OH-041,Delaware County,Ohio,83.2,89,1.4,81.8
OH-043,Erie County,Ohio,80.6,93,1.8,78.8
OH-045,Fairfield County,Ohio,84,103,2.3,81.7
OH-047,Fayette County,Ohio,83.7,106,2.7,81
OH-049,Franklin County,Ohio,84.5,100,2.2,82.3
OH-051,Fulton County,Ohio,82.7,101,2.6,80.1
OH-053,Gallia County,Ohio,84.3,92,1.6,82.7
OH-055,Geauga County,Ohio,79.8,119,3.4,76.4
OH-057,Greene County,Ohio,83.8,106,2.7,81.1
OH-059,Guernsey County,Ohio,83.4,108,2.2,81.2
OH-061,Hamilton County,Ohio,85,103,2.5,82.5
OH-063,Hancock County,Ohio,83.7,107,2.9,80.8
OH-065,Hardin County,Ohio,83.4,109,3.1,80.3
OH-067,Harrison County,Ohio,82.2,105,2.1,80.1
OH-069,Henry County,Ohio,83.2,101,2.5,80.7
OH-071,Highland County,Ohio,84.1,109,2.9,81.2
OH-073,Hocking County,Ohio,83.9,106,2.5,81.4
OH-075,Holmes County,Ohio,81.7,99,2,79.7
OH-077,Huron County,Ohio,81.3,89,1.7,79.6
OH-079,Jackson County,Ohio,84.5,108,2.3,82.2
OH-081,Jefferson County,Ohio,82.4,109,2.4,80
OH-083,Knox County,Ohio,82.3,97,2.1,80.2
OH-085,Lake County,Ohio,79.6,119,3.3,76.3
OH-087,Lawrence County,Ohio,85.7,110,3.1,82.6
OH-089,Licking County,Ohio,83,98,1.8,81.2
OH-091,Logan County,Ohio,82.1,97,2,80.1
OH-093,Lorain County,Ohio,81.2,100,2.2,79
OH-095,Lucas County,Ohio,83.2,104,3,80.2
OH-097,Madison County,Ohio,83.8,106,2.6,81.2
OH-099,Mahoning County,Ohio,80.9,108,2.6,78.3
OH-101,Marion County,Ohio,83,92,2,81
OH-103,Medina County,Ohio,81.4,109,2.9,78.5
OH-105,Meigs County,Ohio,84.3,102,2,82.3
OH-107,Mercer County,Ohio,83.5,108,2.9,80.6
OH-109,Miami County,Ohio,84.4,112,3.1,81.3
OH-111,Monroe County,Ohio,83.2,103,1.9,81.3
OH-113,Montgomery County,Ohio,84.3,103,2.7,81.6
OH-115,Morgan County,Ohio,83.8,102,2.1,81.7
OH-117,Morrow County,Ohio,82.3,98,2.3,80
OH-119,Muskingum County,Ohio,83.5,102,2.2,81.3
OH-121,Noble County,Ohio,83.9,108,2.4,81.5
OH-123,Ottawa County,Ohio,82.1,98,2.4,79.7
OH-125,Paulding County,Ohio,83.1,100,2.4,80.7
OH-127,Perry County,Ohio,83.4,103,2.1,81.3
OH-129,Pickaway County,Ohio,84.8,107,2.4,82.4
OH-131,Pike County,Ohio,84.8,114,2.9,81.9
OH-133,Portage County,Ohio,80.8,118,3.4,77.4
OH-135,Preble County,Ohio,82.7,94,1.7,81
OH-137,Putnam County,Ohio,83.5,105,2.6,80.9
OH-139,Richland County,Ohio,81.6,102,2.6,79
OH-141,Ross County,Ohio,84.6,110,2.8,81.8
OH-143,Sandusky County,Ohio,82.3,97,2,80.3
OH-145,Scioto County,Ohio,85.4,108,2.6,82.8
OH-147,Seneca County,Ohio,82.4,98,2.1,80.3
OH-149,Shelby County,Ohio,83.4,106,2.6,80.8
OH-151,Stark County,Ohio,81.4,107,2.7,78.7
OH-153,Summit County,Ohio,81.4,114,3.3,78.1
OH-155,Trumbull County,Ohio,81,116,3,78
OH-157,Tuscarawas County,Ohio,82.2,97,1.8,80.4
OH-159,Union County,Ohio,82.3,85,1.2,81.1
OH-161,Van Wert County,Ohio,84,111,3.3,80.7
OH-163,Vinton County,Ohio,84.2,109,2.5,81.7
OH-165,Warren County,Ohio,84.6,105,2.6,82
OH-167,Washington County,Ohio,85,113,3,82
OH-169,Wayne County,Ohio,81.9,109,2.7,79.2
OH-171,Williams County,Ohio,82,98,2.2,79.8
OH-173,Wood County,Ohio,83.6,102,2.7,80.9
OH-175,Wyandot County,Ohio,83.8,109,3,80.8
OK-001,Adair County,Oklahoma,86.1,82,0.8,85.3
OK-003,Alfalfa County,Oklahoma,90,67,0.4,89.6
OK-005,Atoka County,Oklahoma,89.1,71,0.1,89
OK-007,Beaver County,Oklahoma,88.1,54,-0.3,88.4
OK-009,Beckham County,Oklahoma,90.8,84,1.1,89.7
OK-011,Blaine County,Oklahoma,90.4,83,1.3,89.1
OK-013,Bryan County,Oklahoma,89.3,67,-0.2,89.5
OK-015,Caddo County,Oklahoma,89.5,75,0.7,88.8
OK-017,Canadian County,Oklahoma,88.9,76,0.5,88.4
OK-019,Carter County,Oklahoma,87.8,32,-2.2,90
OK-021,Cherokee County,Oklahoma,86.2,69,-0.2,86.4
OK-023,Choctaw County,Oklahoma,89.3,75,0.2,89.1
OK-025,Cimarron County,Oklahoma,86.3,49,-0.8,87.1
OK-027,Cleveland County,Oklahoma,88.7,73,0.3,88.4
OK-029,Coal County,Oklahoma,89.3,71,0.1,89.2
OK-031,Comanche County,Oklahoma,89.9,69,0.1,89.8
OK-033,Cotton County,Oklahoma,90.9,60,-0.6,91.5
OK-035,Craig County,Oklahoma,86.2,64,-0.3,86.5
OK-037,Creek County,Oklahoma,87,60,-0.5,87.5
OK-039,Custer County,Oklahoma,90.7,88,1.6,89.2
OK-041,Delaware County,Oklahoma,85.7,72,0,85.7
OK-043,Dewey County,Oklahoma,89.5,80,1,88.5
OK-045,Ellis County,Oklahoma,88,60,-0.1,88.1
OK-047,Garfield County,Oklahoma,89,63,0.1,88.9
OK-049,Garvin County,Oklahoma,88.2,46,-1.4,89.6
OK-051,Grady County,Oklahoma,88.7,71,0.1,88.6
OK-053,Grant County,Oklahoma,89.1,57,-0.2,89.3
OK-055,Greer County,Oklahoma,91.9,84,0.9,91
OK-057,Harmon County,Oklahoma,92.2,69,0.3,91.9
OK-059,Harper County,Oklahoma,88.4,55,-0.5,88.9
OK-061,Haskell County,Oklahoma,88.1,79,0.7,87.4
OK-063,Hughes County,Oklahoma,88.7,76,0.6,88.1
OK-065,Jackson County,Oklahoma,92.6,81,0.6,92
OK-067,Jefferson County,Oklahoma,89.4,42,-1.8,91.2
OK-069,Johnston County,Oklahoma,88.1,52,-0.9,89
OK-071,Kay County,Oklahoma,87.7,52,-0.6,88.3
OK-073,Kingfisher County,Oklahoma,90,68,0.1,89.9
OK-075,Kiowa County,Oklahoma,91.3,83,1.1,90.2
OK-077,Latimer County,Oklahoma,87.3,74,0.2,87.1
OK-079,Le Flore County,Oklahoma,87.7,86,0.7,87
OK-081,Lincoln County,Oklahoma,88.6,75,0.2,88.4
OK-083,Logan County,Oklahoma,88.9,72,0.3,88.6
OK-085,Love County,Oklahoma,88.5,39,-1.9,90.4
OK-087,McClain County,Oklahoma,88.7,70,0,88.7
OK-089,McCurtain County,Oklahoma,87.7,79,0.2,87.5
OK-091,McIntosh County,Oklahoma,87.8,73,0.2,87.6
OK-093,Major County,Oklahoma,90.1,70,0.5,89.6
OK-095,Marshall County,Oklahoma,88.4,52,-1.1,89.5
OK-097,Mayes County,Oklahoma,86.2,58,-0.8,87
OK-099,Murray County,Oklahoma,87.1,37,-2,89.1
OK-101,Muskogee County,Oklahoma,87.5,67,-0.2,87.7
OK-103,Noble County,Oklahoma,88,56,-0.4,88.4
OK-105,Nowata County,Oklahoma,86.6,70,-0.2,86.8
OK-107,Okfuskee County,Oklahoma,87.9,70,-0.1,88
OK-109,Oklahoma County,Oklahoma,88.6,78,0.5,88.1
OK-111,Okmulgee County,Oklahoma,87.3,58,-0.7,88
OK-113,Osage County,Oklahoma,86.5,59,-0.5,87
OK-115,Ottawa County,Oklahoma,86.5,80,0.6,85.9
OK-117,Pawnee County,Oklahoma,87.2,54,-0.6,87.8
OK-119,Payne County,Oklahoma,87.9,62,-0.1,88
OK-121,Pittsburg County,Oklahoma,88.2,75,0.3,87.9
OK-123,Pontotoc County,Oklahoma,88.2,57,-0.5,88.7
OK-125,Pottawatomie County,Oklahoma,89.1,78,0.5,88.6
OK-127,Pushmataha County,Oklahoma,87.6,72,-0,87.6
OK-129,Roger Mills County,Oklahoma,89.4,72,0.5,88.9
OK-131,Rogers County,Oklahoma,86.6,62,-0.5,87.1
OK-133,Seminole County,Oklahoma,89.1,79,0.6,88.5
OK-135,Sequoyah County,Oklahoma,88,83,0.7,87.3
OK-137,Stephens County,Oklahoma,88.5,46,-1.3,89.8
OK-139,Texas County,Oklahoma,87.8,48,-0.9,88.7
OK-141,Tillman County,Oklahoma,92,66,-0,92
OK-143,Tulsa County,Oklahoma,86.9,59,-0.5,87.4
OK-145,Wagoner County,Oklahoma,87,51,-0.9,87.9
OK-147,Washington County,Oklahoma,86.7,64,-0.2,86.9
OK-149,Washita County,Oklahoma,91,85,1.5,89.5
OK-151,Woods County,Oklahoma,89.2,59,0,89.2
OK-153,Woodward County,Oklahoma,88.3,57,-0.2,88.5
OR-001,Baker County,Oregon,76.6,120,5.6,71
OR-003,Benton County,Oregon,77,125,5.5,71.5
OR-005,Clackamas County,Oregon,71.3,118,4.4,66.9
OR-007,Clatsop County,Oregon,69.4,126,4.2,65.2
OR-009,Columbia County,Oregon,72.9,116,3.6,69.3
OR-011,Coos County,Oregon,70.9,121,3.6,67.3
OR-013,Crook County,Oregon,76.8,121,6.2,70.6
OR-015,Curry County,Oregon,75.1,127,6.2,68.9
OR-017,Deschutes County,Oregon,74,118,5.4,68.6
OR-019,Douglas County,Oregon,75.4,123,5.6,69.8
OR-021,Gilliam County,Oregon,80.8,120,5.2,75.6
OR-023,Grant County,Oregon,74.6,122,6.1,68.5
OR-025,Harney County,Oregon,77.8,119,5.7,72.1
OR-027,Hood River County,Oregon,70,122,5.3,64.7
OR-029,Jackson County,Oregon,78,121,5.6,72.4
OR-031,Jefferson County,Oregon,77.8,121,6.1,71.7
OR-033,Josephine County,Oregon,77.9,126,6.8,71.1
OR-035,Klamath County,Oregon,75.4,123,6,69.4
OR-037,Lake County,Oregon,76.9,122,6.5,70.4
OR-039,Lane County,Oregon,73.2,123,5.3,67.9
OR-041,Lincoln County,Oregon,72,129,5.5,66.5
OR-043,Linn County,Oregon,73.2,120,5,68.2
OR-045,Malheur County,Oregon,81.3,119,5.6,75.7
OR-047,Marion County,Oregon,73.4,116,4.6,68.8
OR-049,Morrow County,Oregon,80.1,121,5.5,74.6
OR-051,Multnomah County,Oregon,74.1,115,3.7,70.4
OR-053,Polk County,Oregon,76.4,127,5.8,70.6
OR-055,Sherman County,Oregon,80.2,120,5.3,74.9
OR-057,Tillamook County,Oregon,69.2,125,4.6,64.6
OR-059,Umatilla County,Oregon,79.2,123,6.1,73.1
OR-061,Union County,Oregon,74,122,6.5,67.5
OR-063,Wallowa County,Oregon,72,120,5.2,66.8
OR-065,Wasco County,Oregon,77.6,121,5.5,72.1
OR-067,Washington County,Oregon,73.6,115,3.7,69.9
OR-069,Wheeler County,Oregon,77.2,122,6.3,70.9
OR-071,Yamhill County,Oregon,75,115,4.2,70.8
PA-001,Adams County,Pennsylvania,82.3,101,2,80.3
PA-003,Allegheny County,Pennsylvania,82.5,108,2.3,80.2
PA-005,Armstrong County,Pennsylvania,81.7,114,2.6,79.1
PA-007,Beaver County,Pennsylvania,80.8,82,0.9,79.9
PA-009,Bedford County,Pennsylvania,82.4,117,2.9,79.5
PA-011,Berks County,Pennsylvania,81.4,88,1.2,80.3
PA-013,Blair County,Pennsylvania,80.6,108,2.4,78.2
PA-015,Bradford County,Pennsylvania,77.4,98,1.8,75.6
PA-017,Bucks County,Pennsylvania,81.3,81,1.3,80
PA-019,Butler County,Pennsylvania,80.5,95,1.5,79
PA-021,Cambria County,Pennsylvania,78.4,110,2.5,75.9
PA-023,Cameron County,Pennsylvania,78.9,98,1.6,77.3
PA-025,Carbon County,Pennsylvania,77.4,88,1.2,76.2
PA-027,Centre County,Pennsylvania,78.2,75,0.5,77.7
PA-029,Chester County,Pennsylvania,81.6,86,1.2,80.4
PA-031,Clarion County,Pennsylvania,80,112,2.5,77.5
PA-033,Clearfield County,Pennsylvania,78.7,103,1.8,76.9
PA-035,Clinton County,Pennsylvania,79,79,0.8,78.2
PA-037,Columbia County,Pennsylvania,78.5,82,0.9,77.6
PA-039,Crawford County,Pennsylvania,78.7,107,2.6,76.1
PA-041,Cumberland County,Pennsylvania,82.3,100,1.9,80.4
PA-043,Dauphin County,Pennsylvania,80.7,95,1.6,79.1
PA-045,Delaware County,Pennsylvania,82.4,90,1.5,80.9
PA-047,Elk County,Pennsylvania,78,107,2.2,75.8
PA-049,Erie County,Pennsylvania,78,108,2.4,75.6
PA-051,Fayette County,Pennsylvania,80.3,99,1.7,78.6
PA-053,Forest County,Pennsylvania,78.7,111,2.7,76
PA-055,Franklin County,Pennsylvania,83,111,2.6,80.4
PA-057,Fulton County,Pennsylvania,83.3,117,2.9,80.4
PA-059,Greene County,Pennsylvania,82.3,104,2,80.3
PA-061,Huntingdon County,Pennsylvania,81.3,93,1.6,79.7
PA-063,Indiana County,Pennsylvania,80.4,110,2.4,78
PA-065,Jefferson County,Pennsylvania,78.8,109,2.4,76.4
PA-067,Juniata County,Pennsylvania,80.5,76,0.6,79.9
PA-069,Lackawanna County,Pennsylvania,76.3,90,1.4,74.9
PA-071,Lancaster County,Pennsylvania,82.4,100,1.9,80.5
PA-073,Lawrence County,Pennsylvania,80.2,81,1,79.2
PA-075,Lebanon County,Pennsylvania,80.6,91,1.3,79.3
PA-077,Lehigh County,Pennsylvania,81.4,89,1.2,80.2
PA-079,Luzerne County,Pennsylvania,76.8,78,0.9,75.9
PA-081,Lycoming County,Pennsylvania,78.6,83,1.2,77.4
PA-083,McKean County,Pennsylvania,77.7,113,2.5,75.2
PA-085,Mercer County,Pennsylvania,79.7,105,2.2,77.5
PA-087,Mifflin County,Pennsylvania,79.7,65,0.3,79.5
PA-089,Monroe County,Pennsylvania,76.7,84,1.1,75.6
PA-091,Montgomery County,Pennsylvania,81.9,82,1.2,80.7
PA-093,Montour County,Pennsylvania,79.9,85,1.1,78.8
PA-095,Northampton County,Pennsylvania,80.2,79,0.8,79.4
PA-097,Northumberland County,Pennsylvania,79.6,85,1.1,78.5
PA-099,Perry County,Pennsylvania,80.8,87,1.2,79.6
PA-101,Philadelphia County,Pennsylvania,82.8,91,1.8,81
PA-103,Pike County,Pennsylvania,76.7,88,1.3,75.4
PA-105,Potter County,Pennsylvania,77.8,106,2,75.8
PA-107,Schuylkill County,Pennsylvania,78.1,79,0.9,77.2
PA-109,Snyder County,Pennsylvania,79.9,78,0.8,79.1
PA-111,Somerset County,Pennsylvania,78.3,114,2.7,75.6
PA-113,Sullivan County,Pennsylvania,74.3,85,1.3,73
PA-115,Susquehanna County,Pennsylvania,76.8,91,1.5,75.3
PA-117,Tioga County,Pennsylvania,77.6,101,2,75.6
PA-119,Union County,Pennsylvania,79.4,80,0.8,78.6
PA-121,Venango County,Pennsylvania,79.7,112,2.7,77
PA-123,Warren County,Pennsylvania,78.1,112,2.5,75.6
PA-125,Washington County,Pennsylvania,82.5,111,2.6,79.9
PA-127,Wayne County,Pennsylvania,76.6,88,1.5,75.1
PA-129,Westmoreland County,Pennsylvania,81.1,105,1.9,79.2
PA-131,Wyoming County,Pennsylvania,76.8,82,1.2,75.6
PA-133,York County,Pennsylvania,82.5,106,2.2,80.3
RI-001,Bristol County,Rhode Island,78.2,117,3.4,74.8
RI-003,Kent County,Rhode Island,78.4,116,3.5,74.9
RI-005,Newport County,Rhode Island,77.7,124,4,73.7
RI-007,Providence County,Rhode Island,78.8,113,3.1,75.7
RI-009,Washington County,Rhode Island,77.8,119,3.6,74.2
SC-001,Abbeville County,South Carolina,89.2,79,0.9,88.3
SC-003,Aiken County,South Carolina,90.4,79,0.8,89.6
SC-005,Allendale County,South Carolina,90.3,80,0.8,89.5
SC-007,Anderson County,South Carolina,88.7,91,1.7,87
SC-009,Bamberg County,South Carolina,90.8,87,1.3,89.5
SC-011,Barnwell County,South Carolina,90.6,80,0.9,89.7
SC-013,Beaufort County,South Carolina,88.5,78,0.8,87.7
SC-015,Berkeley County,South Carolina,91,102,1.9,89.1
SC-017,Calhoun County,South Carolina,90.5,83,1,89.5
SC-019,Charleston County,South Carolina,89.7,102,1.9,87.8
SC-021,Cherokee County,South Carolina,88.2,84,1,87.2
SC-023,Chester County,South Carolina,88.8,77,0.6,88.2
SC-025,Chesterfield County,South Carolina,89,83,1,88
SC-027,Clarendon County,South Carolina,90.8,93,1.3,89.5
SC-029,Colleton County,South Carolina,90.5,96,1.7,88.8
SC-031,Darlington County,South Carolina,89.9,87,1.3,88.6
SC-033,Dillon County,South Carolina,91.2,110,2.6,88.6
SC-035,Dorchester County,South Carolina,91.3,102,2,89.3
SC-037,Edgefield County,South Carolina,90,76,0.6,89.4
SC-039,Fairfield County,South Carolina,89.5,72,0.4,89.1
SC-041,Florence County,South Carolina,90.9,99,1.8,89.1
SC-043,Georgetown County,South Carolina,88.7,92,1,87.7
SC-045,Greenville County,South Carolina,87.2,101,2.1,85.1
SC-047,Greenwood County,South Carolina,89.4,73,0.5,88.9
SC-049,Hampton County,South Carolina,89.9,78,0.8,89.1
SC-051,Horry County,South Carolina,88.7,96,1.2,87.5
SC-053,Jasper County,South Carolina,89.4,75,0.6,88.8
SC-055,Kershaw County,South Carolina,89.1,76,0.5,88.6
SC-057,Lancaster County,South Carolina,88.7,86,1.1,87.6
SC-059,Laurens County,South Carolina,89.2,82,1,88.2
SC-061,Lee County,South Carolina,89.5,84,0.9,88.6
SC-063,Lexington County,South Carolina,90.2,81,0.9,89.3
SC-065,McCormick County,South Carolina,89.4,70,0.3,89.1
SC-067,Marion County,South Carolina,90.7,104,1.9,88.8
SC-069,Marlboro County,South Carolina,90.3,100,1.8,88.5
SC-071,Newberry County,South Carolina,90.1,85,1,89.1
SC-073,Oconee County,South Carolina,87.4,89,1.5,85.9
SC-075,Orangeburg County,South Carolina,90.9,87,1.3,89.6
SC-077,Pickens County,South Carolina,87.3,102,2,85.3
SC-079,Richland County,South Carolina,90,77,0.7,89.3
SC-081,Saluda County,South Carolina,90,79,0.7,89.3
SC-083,Spartanburg County,South Carolina,88.4,98,1.7,86.7
SC-085,Sumter County,South Carolina,90.2,91,1.3,88.9
SC-087,Union County,South Carolina,89.5,89,1.3,88.2
SC-089,Williamsburg County,South Carolina,90.5,92,1.1,89.4
SC-091,York County,South Carolina,88.2,84,0.9,87.3
SD-003,Aurora County,South Dakota,83.8,107,3.5,80.3
SD-005,Beadle County,South Dakota,82.4,99,2.5,79.9
SD-007,Bennett County,South Dakota,80.4,79,1.7,78.7
SD-009,Bon Homme County,South Dakota,84,96,2.4,81.6
SD-011,Brookings County,South Dakota,79,92,1.6,77.4
SD-013,Brown County,South Dakota,77.8,70,0.3,77.5
SD-015,Brule County,South Dakota,84.4,108,3.9,80.5
SD-017,Buffalo County,South Dakota,83.2,106,3.4,79.9
SD-019,Butte County,South Dakota,80.5,101,3.3,77.2
SD-021,Campbell County,South Dakota,76.9,61,-0.5,77.4
SD-023,Charles Mix County,South Dakota,84.9,107,3.2,81.7
SD-025,Clark County,South Dakota,78,76,0.7,77.3
SD-027,Clay County,South Dakota,84.5,105,3,81.5
SD-029,Codington County,South Dakota,75.8,67,-0.2,76
SD-031,Corson County,South Dakota,78,76,0.6,77.4
SD-033,Custer County,South Dakota,78.6,95,3.1,75.5
SD-035,Davison County,South Dakota,83.3,98,2.2,81.1
SD-037,Day County,South Dakota,75.4,62,-0.3,75.7
SD-039,Deuel County,South Dakota,76.7,72,0.5,76.2
SD-041,Dewey County,South Dakota,79.2,75,0.8,78.4
SD-043,Douglas County,South Dakota,84.2,101,2.9,81.3
SD-045,Edmunds County,South Dakota,77.1,59,-0.7,77.8
SD-047,Fall River County,South Dakota,82.2,91,2.9,79.3
SD-049,Faulk County,South Dakota,77.2,58,-0.9,78.1
SD-051,Grant County,South Dakota,77.2,68,0.3,76.9
SD-053,Gregory County,South Dakota,84,105,3.7,80.3
SD-055,Haakon County,South Dakota,81.7,86,2.2,79.5
SD-057,Hamlin County,South Dakota,77.7,80,1,76.7
SD-059,Hand County,South Dakota,79.9,82,0.8,79.1
SD-061,Hanson County,South Dakota,82.9,96,2.1,80.8
SD-063,Harding County,South Dakota,78.5,95,3,75.5
SD-065,Hughes County,South Dakota,81.8,88,1.6,80.2
SD-067,Hutchinson County,South Dakota,83.5,95,2.5,81
SD-069,Hyde County,South Dakota,79.4,82,0.9,78.5
SD-071,Jackson County,South Dakota,82.6,92,2.3,80.3
SD-073,Jerauld County,South Dakota,81.8,100,2.5,79.3
SD-075,Jones County,South Dakota,82.4,92,1.8,80.6
SD-077,Kingsbury County,South Dakota,80.3,98,2.1,78.2
SD-079,Lake County,South Dakota,81,101,2.4,78.6
SD-081,Lawrence County,South Dakota,74.8,95,2.5,72.3
SD-083,Lincoln County,South Dakota,83.3,107,3.1,80.2
