# Title: December 2025 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,38.8,95,2.6,36.2
AL-003,Baldwin County,Alabama,44.2,91,2.4,41.8
AL-005,Barbour County,Alabama,39.1,79,1.4,37.7
AL-007,Bibb County,Alabama,36.2,84,1.6,34.6
AL-009,Blount County,Alabama,34.3,86,2,32.3
AL-011,Bullock County,Alabama,38.4,82,1.6,36.8
AL-013,Butler County,Alabama,38.5,81,1.3,37.2
AL-015,Calhoun County,Alabama,34.2,79,1.5,32.7
AL-017,Chambers County,Alabama,35.4,89,2.6,32.8
AL-019,Cherokee County,Alabama,33.8,81,1.7,32.1
AL-021,Chilton County,Alabama,38,98,3.3,34.7
AL-023,Choctaw County,Alabama,39.7,97,3,36.7
AL-025,Clarke County,Alabama,41.2,104,3.7,37.5
AL-027,Clay County,Alabama,34.5,86,2,32.5
AL-029,Cleburne County,Alabama,33.7,83,2,31.7
AL-031,Coffee County,Alabama,39.8,78,1.3,38.5
AL-033,Colbert County,Alabama,33.6,93,2.7,30.9
AL-035,Conecuh County,Alabama,40.3,89,2,38.3
AL-037,Coosa County,Alabama,37.2,97,3,34.2
AL-039,Covington County,Alabama,39.9,83,1.8,38.1
AL-041,Crenshaw County,Alabama,37.9,76,1.1,36.8
AL-043,Cullman County,Alabama,33.9,86,2.1,31.8
AL-045,Dale County,Alabama,40.5,79,1.2,39.3
AL-047,Dallas County,Alabama,39.5,91,2.2,37.3
AL-049,DeKalb County,Alabama,33.2,78,1.5,31.7
AL-051,Elmore County,Alabama,38.2,91,2.4,35.8
AL-053,Escambia County,Alabama,41.8,93,2.6,39.2
AL-055,Etowah County,Alabama,34.4,79,1.4,33
AL-057,Fayette County,Alabama,35.5,81,1.8,33.7
AL-059,Franklin County,Alabama,34.4,95,3,31.4
AL-061,Geneva County,Alabama,40.7,82,1.4,39.3
AL-063,Greene County,Alabama,37.7,85,1.7,36
AL-065,Hale County,Alabama,37.5,84,1.4,36.1
AL-067,Henry County,Alabama,40.6,80,1.4,39.2
AL-069,Houston County,Alabama,41.5,82,1.4,40.1
AL-071,Jackson County,Alabama,33.2,78,1.7,31.5
AL-073,Jefferson County,Alabama,35.1,80,1.5,33.6
AL-075,Lamar County,Alabama,36.4,92,2.6,33.8
AL-077,Lauderdale County,Alabama,32.8,90,2.5,30.3
AL-079,Lawrence County,Alabama,33.2,84,1.6,31.6
AL-081,Lee County,Alabama,37.3,87,2.2,35.1
AL-083,Limestone County,Alabama,33.6,90,2.4,31.2
AL-085,Lowndes County,Alabama,38.6,81,1.5,37.1
AL-087,Macon County,Alabama,38.1,85,1.9,36.2
AL-089,Madison County,Alabama,33.9,87,2.2,31.7
AL-091,Marengo County,Alabama,39.8,98,2.8,37
AL-093,Marion County,Alabama,36,102,3.6,32.4
AL-095,Marshall County,Alabama,34.2,77,1.3,32.9
AL-097,Mobile County,Alabama,44.2,101,3,41.2
AL-099,Monroe County,Alabama,41.1,99,3,38.1
AL-101,Montgomery County,Alabama,38,79,1.3,36.7
AL-103,Morgan County,Alabama,33.8,88,2,31.8
AL-105,Perry County,Alabama,38.1,88,1.9,36.2
AL-107,Pickens County,Alabama,36.2,81,1.3,34.9
AL-109,Pike County,Alabama,38.7,75,1.1,37.6
AL-111,Randolph County,Alabama,34.1,86,2.2,31.9
AL-113,Russell County,Alabama,37.8,81,1.5,36.3
AL-115,St. Clair County,Alabama,34.4,82,1.7,32.7
AL-117,Shelby County,Alabama,35.7,84,2,33.7
AL-119,Sumter County,Alabama,38.6,92,2.3,36.3
AL-121,Talladega County,Alabama,35.1,83,1.8,33.3
AL-123,Tallapoosa County,Alabama,36,90,2.6,33.4
AL-125,Tuscaloosa County,Alabama,35.6,71,0.5,35.1
AL-127,Walker County,Alabama,34.8,80,1.5,33.3
AL-129,Washington County,Alabama,41.5,103,3.7,37.8
AL-131,Wilcox County,Alabama,40.4,97,2.6,37.8
AL-133,Winston County,Alabama,33.9,86,2,31.9
AZ-001,Apache County,Arizona,24.2,125,6,18.2
AZ-003,Cochise County,Arizona,35.8,130,5.7,30.1
AZ-005,Coconino County,Arizona,29.7,131,8.9,20.8
AZ-007,Gila County,Arizona,37.2,131,7.6,29.6
AZ-009,Graham County,Arizona,38.3,129,6.7,31.6
AZ-011,Greenlee County,Arizona,34.3,129,7.2,27.1
AZ-012,La Paz County,Arizona,47.6,131,8.8,38.8
AZ-013,Maricopa County,Arizona,46.3,131,7.6,38.7
AZ-015,Mohave County,Arizona,42,131,9.6,32.4
AZ-017,Navajo County,Arizona,25.9,128,6.8,19.1
AZ-019,Pima County,Arizona,44.9,131,8.3,36.6
AZ-021,Pinal County,Arizona,44.7,131,7,37.7
AZ-023,Santa Cruz County,Arizona,36.8,130,5.8,31
AZ-025,Yavapai County,Arizona,37.7,131,8.8,28.9
AZ-027,Yuma County,Arizona,47.4,131,7.8,39.6
AR-001,Arkansas County,Arkansas,38.1,109,4.1,34
AR-003,Ashley County,Arkansas,37.7,99,2.9,34.8
AR-005,Baxter County,Arkansas,29.1,89,2.3,26.8
AR-007,Benton County,Arkansas,32.6,114,5.1,27.5
AR-009,Boone County,Arkansas,30.5,104,3.3,27.2
AR-011,Bradley County,Arkansas,37.9,111,4.1,33.8
AR-013,Calhoun County,Arkansas,37,107,3.4,33.6
AR-015,Carroll County,Arkansas,31.3,105,3.7,27.6
AR-017,Chicot County,Arkansas,38.1,100,2.6,35.5
AR-019,Clark County,Arkansas,36.1,108,3.5,32.6
AR-021,Clay County,Arkansas,32.2,97,3.2,29
AR-023,Cleburne County,Arkansas,33.8,104,3.4,30.4
AR-025,Cleveland County,Arkansas,37.7,112,4.1,33.6
AR-027,Columbia County,Arkansas,37.3,95,2.5,34.8
AR-029,Conway County,Arkansas,33.2,99,2.8,30.4
AR-031,Craighead County,Arkansas,33.4,97,2.8,30.6
AR-033,Crawford County,Arkansas,34.4,116,4.7,29.7
AR-035,Crittenden County,Arkansas,35.7,90,2.5,33.2
AR-037,Cross County,Arkansas,35,92,2.4,32.6
AR-039,Dallas County,Arkansas,36.5,108,3.3,33.2
AR-041,Desha County,Arkansas,38.9,112,4.4,34.5
AR-043,Drew County,Arkansas,38.9,113,4.4,34.5
AR-045,Faulkner County,Arkansas,34,95,2.6,31.4
AR-047,Franklin County,Arkansas,34.4,117,4.6,29.8
AR-049,Fulton County,Arkansas,29.1,100,3.1,26
AR-051,Garland County,Arkansas,35,104,3.2,31.8
AR-053,Grant County,Arkansas,36.9,112,3.9,33
AR-055,Greene County,Arkansas,32.8,97,3,29.8
AR-057,Hempstead County,Arkansas,38,118,4.5,33.5
AR-059,Hot Spring County,Arkansas,36,107,3.3,32.7
AR-061,Howard County,Arkansas,37.2,118,4.9,32.3
AR-063,Independence County,Arkansas,33.2,104,3.4,29.8
AR-065,Izard County,Arkansas,30.9,103,3.3,27.6
AR-067,Jackson County,Arkansas,33.9,100,2.9,31
AR-069,Jefferson County,Arkansas,37.8,114,4.2,33.6
AR-071,Johnson County,Arkansas,33.4,111,3.9,29.5
AR-073,Lafayette County,Arkansas,38.5,108,3.7,34.8
AR-075,Lawrence County,Arkansas,32.3,102,2.9,29.4
AR-077,Lee County,Arkansas,36,92,2.3,33.7
AR-079,Lincoln County,Arkansas,39,116,4.8,34.2
AR-081,Little River County,Arkansas,39,119,5.1,33.9
AR-083,Logan County,Arkansas,34.6,114,4,30.6
AR-085,Lonoke County,Arkansas,36,103,3.2,32.8
AR-087,Madison County,Arkansas,32.8,115,4.9,27.9
AR-089,Marion County,Arkansas,29.4,96,2.7,26.7
AR-091,Miller County,Arkansas,39.6,115,4.4,35.2
AR-093,Mississippi County,Arkansas,35.1,99,3.2,31.9
AR-095,Monroe County,Arkansas,36.4,94,2.6,33.8
AR-097,Montgomery County,Arkansas,35.3,114,4.2,31.1
AR-099,Nevada County,Arkansas,36.8,106,3.2,33.6
AR-101,Newton County,Arkansas,31.5,104,3.7,27.8
AR-103,Ouachita County,Arkansas,36.5,97,2.5,34
AR-105,Perry County,Arkansas,33.8,96,2.5,31.3
AR-107,Phillips County,Arkansas,37.1,99,3,34.1
AR-109,Pike County,Arkansas,36.1,117,4.3,31.8
AR-111,Poinsett County,Arkansas,34.2,95,2.7,31.5
AR-113,Polk County,Arkansas,35.6,118,4.9,30.7
AR-115,Pope County,Arkansas,32.5,99,3.1,29.4
AR-117,Prairie County,Arkansas,36,97,2.7,33.3
AR-119,Pulaski County,Arkansas,35.8,104,3.4,32.4
AR-121,Randolph County,Arkansas,31,99,2.9,28.1
AR-123,St. Francis County,Arkansas,35.6,91,2.3,33.3
AR-125,Saline County,Arkansas,35.8,107,3.6,32.2
AR-127,Scott County,Arkansas,35,118,4.5,30.5
AR-129,Searcy County,Arkansas,30.3,94,2.8,27.5
AR-131,Sebastian County,Arkansas,34.8,117,4.5,30.3
AR-133,Sevier County,Arkansas,37.9,119,5.2,32.7
AR-135,Sharp County,Arkansas,30.7,104,3.2,27.5
AR-137,Stone County,Arkansas,31.8,100,3.1,28.7
AR-139,Union County,Arkansas,37.7,104,3.2,34.5
AR-141,Van Buren County,Arkansas,31.6,94,2.5,29.1
AR-143,Washington County,Arkansas,33.5,116,5.3,28.2
AR-145,White County,Arkansas,35.3,103,3.5,31.8
AR-147,Woodruff County,Arkansas,35.2,94,2.6,32.6
AR-149,Yell County,Arkansas,34.1,102,3.1,31
CA-001,Alameda County,California,43.6,122,4.6,39
CA-003,Alpine County,California,29,131,8,21
CA-005,Amador County,California,43,131,8.1,35
CA-007,Butte County,California,40.2,125,4.4,35.8
CA-009,Calaveras County,California,41.6,131,6.8,34.8
CA-011,Colusa County,California,43,130,7.1,35.9
CA-013,Contra Costa County,California,42.6,115,3.6,39
CA-015,Del Norte County,California,40.2,130,5.3,34.9
CA-017,El Dorado County,California,40.1,131,8.5,31.6
CA-019,Fresno County,California,37.7,131,7.8,29.9
CA-021,Glenn County,California,40.1,125,4.8,35.3
CA-023,Humboldt County,California,40.5,121,3.8,36.7
CA-025,Imperial County,California,50.5,131,8.8,41.7
CA-027,Inyo County,California,40,131,9.5,30.5
CA-029,Kern County,California,41.4,131,7.3,34.1
CA-031,Kings County,California,42.5,130,6.5,36
CA-033,Lake County,California,41.9,131,6.9,35
CA-035,Lassen County,California,29.3,130,8.7,20.6
CA-037,Los Angeles County,California,45.9,131,7.3,38.6
CA-039,Madera County,California,38.4,131,7.7,30.7
CA-041,Marin County,California,45.3,113,3.7,41.6
CA-043,Mariposa County,California,38.1,131,7.6,30.5
CA-045,Mendocino County,California,41.3,121,4.9,36.4
CA-047,Merced County,California,43.6,128,6.6,37
CA-049,Modoc County,California,30.3,131,9.7,20.6
CA-051,Mono County,California,25.1,131,8.4,16.7
CA-053,Monterey County,California,41.7,129,6.2,35.5
CA-055,Napa County,California,40.7,114,3.7,37
CA-057,Nevada County,California,36.3,131,6.9,29.4
CA-059,Orange County,California,52.2,131,7.6,44.6
CA-061,Placer County,California,38.1,131,7.4,30.7
CA-063,Plumas County,California,30,128,6.5,23.5
CA-065,Riverside County,California,48.4,131,8.6,39.8
CA-067,Sacramento County,California,43.8,128,5.6,38.2
CA-069,San Benito County,California,41.6,130,6.7,34.9
CA-071,San Bernardino County,California,45.2,131,8.7,36.5
CA-073,San Diego County,California,46.5,131,7.5,39
CA-075,San Francisco County,California,45.7,112,2.9,42.8
CA-077,San Joaquin County,California,42.8,123,4.8,38
CA-079,San Luis Obispo County,California,42.4,129,6.4,36
CA-081,San Mateo County,California,44.9,116,4.2,40.7
CA-083,Santa Barbara County,California,45,130,7.1,37.9
CA-085,Santa Clara County,California,43.6,129,6.6,37
CA-087,Santa Cruz County,California,43.8,124,5.5,38.3
CA-089,Shasta County,California,37.7,130,6.5,31.2
CA-091,Sierra County,California,30.6,130,7.1,23.5
CA-093,Siskiyou County,California,32.8,130,6.1,26.7
CA-095,Solano County,California,41.3,110,3.1,38.2
CA-097,Sonoma County,California,43.1,114,4.4,38.7
CA-099,Stanislaus County,California,42.9,127,5.8,37.1
CA-101,Sutter County,California,43.7,129,5.9,37.8
CA-103,Tehama County,California,41.5,131,6.5,35
CA-105,Trinity County,California,35.9,125,4.8,31.1
CA-107,Tulare County,California,37.4,131,8.8,28.6
CA-109,Tuolumne County,California,33,131,6,27
CA-111,Ventura County,California,42.7,131,6.6,36.1
CA-113,Yolo County,California,42.3,122,4.9,37.4
CA-115,Yuba County,California,43,131,6.1,36.9
CO-001,Adams County,Colorado,24.3,131,10.3,14
CO-003,Alamosa County,Colorado,16,130,10.8,5.2
CO-005,Arapahoe County,Colorado,24.5,131,10,14.5
CO-007,Archuleta County,Colorado,20.2,131,9.3,10.9
CO-009,Baca County,Colorado,25.2,129,6.6,18.6
CO-011,Bent County,Colorado,23.2,130,6.6,16.6
CO-013,Boulder County,Colorado,25.8,131,10.6,15.2
CO-014,Broomfield County,Colorado,27.1,131,10,17.1
CO-015,Chaffee County,Colorado,18.4,130,10.1,8.3
CO-017,Cheyenne County,Colorado,22.9,130,6.7,16.2
CO-019,Clear Creek County,Colorado,21.1,131,10.3,10.8
CO-021,Conejos County,Colorado,16.5,130,9.2,7.3
CO-023,Costilla County,Colorado,18.3,130,9.1,9.2
CO-025,Crowley County,Colorado,22.6,130,7.7,14.9
CO-027,Custer County,Colorado,22.2,131,10.9,11.3
CO-029,Delta County,Colorado,25,131,10.7,14.3
CO-031,Denver County,Colorado,26.6,131,10,16.6
CO-033,Dolores County,Colorado,21.7,129,9.1,12.6
CO-035,Douglas County,Colorado,26.6,131,11.1,15.5
CO-037,Eagle County,Colorado,18.5,130,9.7,8.8
CO-039,Elbert County,Colorado,22.5,130,9.2,13.3
CO-041,El Paso County,Colorado,24.5,131,8.7,15.8
CO-043,Fremont County,Colorado,24.8,131,10.6,14.2
CO-045,Garfield County,Colorado,24.1,131,11.1,13
CO-047,Gilpin County,Colorado,24,131,10.8,13.2
CO-049,Grand County,Colorado,18.3,131,11.1,7.2
CO-051,Gunnison County,Colorado,15.7,129,8.9,6.8
CO-053,Hinsdale County,Colorado,16.4,130,10,6.4
CO-055,Huerfano County,Colorado,26.6,131,10.9,15.7
CO-057,Jackson County,Colorado,17.4,130,10.5,6.9
CO-059,Jefferson County,Colorado,26.7,131,10.5,16.2
CO-061,Kiowa County,Colorado,22.7,130,6.5,16.2
CO-063,Kit Carson County,Colorado,24.4,131,8,16.4
CO-065,Lake County,Colorado,14.5,129,9.2,5.3
CO-067,La Plata County,Colorado,22.9,131,9.2,13.7
CO-069,Larimer County,Colorado,24,131,10.6,13.4
CO-071,Las Animas County,Colorado,25.2,130,7.2,18
CO-073,Lincoln County,Colorado,22,128,7.9,14.1
CO-075,Logan County,Colorado,23.7,131,8.6,15.1
CO-077,Mesa County,Colorado,25.8,131,11.1,14.7
CO-079,Mineral County,Colorado,15.8,131,10.4,5.4
CO-081,Moffat County,Colorado,24.2,131,13.5,10.7
CO-083,Montezuma County,Colorado,25,131,8.9,16.1
CO-085,Montrose County,Colorado,25.2,131,10.9,14.3
CO-087,Morgan County,Colorado,22.1,131,9.7,12.4
CO-089,Otero County,Colorado,24.4,130,7.2,17.2
CO-091,Ouray County,Colorado,20.2,129,9.9,10.3
CO-093,Park County,Colorado,19.6,131,11.1,8.5
CO-095,Phillips County,Colorado,22.7,130,8.3,14.4
CO-097,Pitkin County,Colorado,16.8,129,8.1,8.7
CO-099,Prowers County,Colorado,23.9,130,6.4,17.5
CO-101,Pueblo County,Colorado,27,131,9.1,17.9
CO-103,Rio Blanco County,Colorado,24.5,131,12.8,11.7
CO-105,Rio Grande County,Colorado,15.9,131,10.6,5.3
CO-107,Routt County,Colorado,19.8,130,10.7,9.1
CO-109,Saguache County,Colorado,15.8,129,9.1,6.7
CO-111,San Juan County,Colorado,16.9,129,8.5,8.4
CO-113,San Miguel County,Colorado,22.8,129,9.8,13
CO-115,Sedgwick County,Colorado,23.7,131,8.9,14.8
CO-117,Summit County,Colorado,16.6,130,9.7,6.9
CO-119,Teller County,Colorado,20.6,131,10.6,10
CO-121,Washington County,Colorado,24.3,131,9.9,14.4
CO-123,Weld County,Colorado,22.1,130,8.7,13.4
CO-125,Yuma County,Colorado,24.6,131,9.2,15.4
CT-001,Fairfield County,Connecticut,22.2,45,-0.4,22.6
CT-003,Hartford County,Connecticut,19.4,39,-1.1,20.5
CT-005,Litchfield County,Connecticut,16.8,40,-1.3,18.1
CT-007,Middlesex County,Connecticut,21.4,41,-0.7,22.1
CT-009,New Haven County,Connecticut,21.6,43,-0.5,22.1
CT-011,New London County,Connecticut,22,46,-0.2,22.2
CT-013,Tolland County,Connecticut,19,42,-0.8,19.8
CT-015,Windham County,Connecticut,19.6,46,-0.5,20.1
DE-001,Kent County,Delaware,25.9,43,-1.1,27
DE-003,New Castle County,Delaware,25,40,-1.2,26.2
DE-005,Sussex County,Delaware,26.1,29,-2.1,28.2
FL-001,Alachua County,Florida,46.8,89,3,43.8
FL-003,Baker County,Florida,43.7,80,1.9,41.8
FL-005,Bay County,Florida,44.8,84,1.6,43.2
FL-007,Bradford County,Florida,46.1,86,2.6,43.5
FL-009,Brevard County,Florida,57.3,109,4.8,52.5
FL-011,Broward County,Florida,62.1,116,5.6,56.5
FL-013,Calhoun County,Florida,42.4,80,1.6,40.8
FL-015,Charlotte County,Florida,55.5,100,3.3,52.2
FL-017,Citrus County,Florida,50,92,3.3,46.7
FL-019,Clay County,Florida,47.4,89,2.9,44.5
FL-021,Collier County,Florida,59.8,115,5,54.8
FL-023,Columbia County,Florida,44.1,84,2.5,41.6
FL-027,DeSoto County,Florida,53,88,2.7,50.3
FL-029,Dixie County,Florida,46,89,3.2,42.8
FL-031,Duval County,Florida,46.7,80,2.3,44.5
FL-033,Escambia County,Florida,44.1,88,2.1,42
FL-035,Flagler County,Florida,51.6,105,4.2,47.4
FL-037,Franklin County,Florida,43.9,69,0.5,43.4
FL-039,Gadsden County,Florida,41.9,79,1.6,40.3
FL-041,Gilchrist County,Florida,45.2,87,2.8,42.4
FL-043,Glades County,Florida,56.6,107,4.4,52.2
FL-045,Gulf County,Florida,44.1,74,1,43.1
FL-047,Hamilton County,Florida,43,83,2.5,40.5
FL-049,Hardee County,Florida,52.3,88,2.6,49.7
FL-051,Hendry County,Florida,58.4,114,4.9,53.5
FL-053,Hernando County,Florida,51.3,96,3.7,47.6
FL-055,Highlands County,Florida,53.4,90,2.8,50.6
FL-057,Hillsborough County,Florida,54.4,104,4.1,50.3
FL-059,Holmes County,Florida,41.1,83,1.6,39.5
FL-061,Indian River County,Florida,56.5,105,4.1,52.4
FL-063,Jackson County,Florida,42,82,1.5,40.5
FL-065,Jefferson County,Florida,42,79,1.2,40.8
FL-067,Lafayette County,Florida,43.3,78,1.8,41.5
FL-069,Lake County,Florida,51.7,101,3.9,47.8
FL-071,Lee County,Florida,58.2,109,4.4,53.8
FL-073,Leon County,Florida,41.9,78,1.4,40.5
FL-075,Levy County,Florida,48,93,3.6,44.4
FL-077,Liberty County,Florida,42.2,74,1.2,41
FL-079,Madison County,Florida,42.2,79,1.6,40.6
FL-081,Manatee County,Florida,54.1,102,3.5,50.6
FL-083,Marion County,Florida,49.1,95,3.6,45.5
FL-085,Martin County,Florida,61.1,124,6.4,54.7
FL-086,Miami-Dade County,Florida,63.1,119,5.8,57.3
FL-087,Monroe County,Florida,63.8,119,5.4,58.4
FL-089,Nassau County,Florida,44.5,79,2,42.5
FL-091,Okaloosa County,Florida,42.8,88,2.2,40.6
FL-093,Okeechobee County,Florida,56.5,107,4.6,51.9
FL-095,Orange County,Florida,54.2,110,4.4,49.8
FL-097,Osceola County,Florida,54.7,105,4.2,50.5
FL-099,Palm Beach County,Florida,61.1,118,5.7,55.4
FL-101,Pasco County,Florida,52.5,101,4,48.5
FL-103,Pinellas County,Florida,57,109,4.5,52.5
FL-105,Polk County,Florida,53.2,97,3.6,49.6
FL-107,Putnam County,Florida,49.6,98,3.9,45.7
FL-109,St. Johns County,Florida,50.3,97,3.5,46.8
FL-111,St. Lucie County,Florida,59.1,112,5.3,53.8
FL-113,Santa Rosa County,Florida,43.6,89,2.1,41.5
FL-115,Sarasota County,Florida,54.1,88,2.6,51.5
FL-117,Seminole County,Florida,53.9,107,4.3,49.6
FL-119,Sumter County,Florida,50.4,94,3.4,47
FL-121,Suwannee County,Florida,43.7,81,2.3,41.4
FL-123,Taylor County,Florida,43.6,78,1.6,42
FL-125,Union County,Florida,45.1,84,2.5,42.6
FL-127,Volusia County,Florida,52.9,104,4.2,48.8
FL-129,Wakulla County,Florida,42.7,73,1,41.7
FL-131,Walton County,Florida,42.6,87,2.3,40.3
FL-133,Washington County,Florida,42.2,83,1.5,40.7
GA-001,Appling County,Georgia,39.8,79,1.4,38.4
GA-003,Atkinson County,Georgia,40.4,81,1.7,38.7
GA-005,Bacon County,Georgia,40.8,83,2.2,38.6
GA-007,Baker County,Georgia,39.8,73,0.7,39.1
GA-009,Baldwin County,Georgia,36.3,78,1.6,34.7
GA-011,Banks County,Georgia,35.9,92,2.8,33.1
GA-013,Barrow County,Georgia,36.5,97,3.1,33.4
GA-015,Bartow County,Georgia,33.8,87,2,31.8
GA-017,Ben Hill County,Georgia,38.6,72,0.3,38.3
GA-019,Berrien County,Georgia,39.3,72,0.5,38.8
GA-021,Bibb County,Georgia,36.1,78,1.2,34.9
GA-023,Bleckley County,Georgia,37.5,77,0.7,36.8
GA-025,Brantley County,Georgia,41.4,80,2.2,39.2
GA-027,Brooks County,Georgia,40.3,77,1,39.3
GA-029,Bryan County,Georgia,40.4,75,1,39.4
GA-031,Bulloch County,Georgia,38.8,78,1.3,37.5
GA-033,Burke County,Georgia,37.5,83,1.8,35.7
GA-035,Butts County,Georgia,35.5,82,1.9,33.6
GA-037,Calhoun County,Georgia,39.4,77,0.9,38.5
GA-039,Camden County,Georgia,44.4,84,2.3,42.1
GA-043,Candler County,Georgia,38.5,76,1,37.5
GA-045,Carroll County,Georgia,34.3,89,2.5,31.8
GA-047,Catoosa County,Georgia,33.6,90,2.4,31.2
GA-049,Charlton County,Georgia,42.4,80,1.9,40.5
GA-051,Chatham County,Georgia,41.4,78,1.3,40.1
GA-053,Chattahoochee County,Georgia,37.2,76,0.9,36.3
GA-055,Chattooga County,Georgia,33.2,82,1.9,31.3
GA-057,Cherokee County,Georgia,34.1,89,2,32.1
GA-059,Clarke County,Georgia,36.1,90,2.7,33.4
GA-061,Clay County,Georgia,39.8,82,1.4,38.4
GA-063,Clayton County,Georgia,36.4,89,2.3,34.1
GA-065,Clinch County,Georgia,41.4,79,1.9,39.5
GA-067,Cobb County,Georgia,35.3,94,2.7,32.6
GA-069,Coffee County,Georgia,39.8,81,1.3,38.5
GA-071,Colquitt County,Georgia,39.2,72,0.1,39.1
GA-073,Columbia County,Georgia,36.8,82,1.8,35
GA-075,Cook County,Georgia,39.3,72,0.3,39
GA-077,Coweta County,Georgia,35.4,89,2.4,33
GA-079,Crawford County,Georgia,36,77,1.3,34.7
GA-081,Crisp County,Georgia,37.4,72,0.3,37.1
GA-083,Dade County,Georgia,32.8,86,2.1,30.7
GA-085,Dawson County,Georgia,33.4,87,1.7,31.7
GA-087,Decatur County,Georgia,41.3,79,1.5,39.8
GA-089,DeKalb County,Georgia,36.2,93,2.7,33.5
GA-091,Dodge County,Georgia,37.9,69,0.2,37.7
GA-093,Dooly County,Georgia,37.3,76,0.8,36.5
GA-095,Dougherty County,Georgia,38.8,68,0.2,38.6
GA-097,Douglas County,Georgia,35.2,93,2.8,32.4
GA-099,Early County,Georgia,40.9,82,1.6,39.3
GA-101,Echols County,Georgia,42,82,2.2,39.8
GA-103,Effingham County,Georgia,39.2,80,1.4,37.8
GA-105,Elbert County,Georgia,35.8,99,3.4,32.4
GA-107,Emanuel County,Georgia,38.1,80,1.3,36.8
GA-109,Evans County,Georgia,39.1,75,0.7,38.4
GA-111,Fannin County,Georgia,29.9,74,0.8,29.1
GA-113,Fayette County,Georgia,36,89,2.2,33.8
GA-115,Floyd County,Georgia,33.6,86,2.1,31.5
GA-117,Forsyth County,Georgia,35,94,2.6,32.4
GA-119,Franklin County,Georgia,35.3,90,2.4,32.9
GA-121,Fulton County,Georgia,35.7,93,2.7,33
GA-123,Gilmer County,Georgia,31.2,79,0.9,30.3
GA-125,Glascock County,Georgia,36.9,84,1.9,35
GA-127,Glynn County,Georgia,43.9,79,1.7,42.2
GA-129,Gordon County,Georgia,33.1,82,1.6,31.5
GA-131,Grady County,Georgia,40.8,77,0.9,39.9
GA-133,Greene County,Georgia,36.3,89,2.7,33.6
GA-135,Gwinnett County,Georgia,36.1,94,3,33.1
GA-137,Habersham County,Georgia,34.5,91,2.7,31.8
GA-139,Hall County,Georgia,36,98,3.1,32.9
GA-141,Hancock County,Georgia,36.7,88,2.3,34.4
GA-143,Haralson County,Georgia,33.6,88,2.4,31.2
GA-145,Harris County,Georgia,36.4,84,1.8,34.6
GA-147,Hart County,Georgia,35.3,91,2.6,32.7
GA-149,Heard County,Georgia,34.8,90,2.5,32.3
GA-151,Henry County,Georgia,36.1,83,2,34.1
GA-153,Houston County,Georgia,37.2,78,1,36.2
GA-155,Irwin County,Georgia,38.5,69,0.1,38.4
GA-157,Jackson County,Georgia,36.5,95,3.1,33.4
GA-159,Jasper County,Georgia,35.1,87,2.1,33
GA-161,Jeff Davis County,Georgia,39.2,79,1.3,37.9
GA-163,Jefferson County,Georgia,37.3,84,1.9,35.4
GA-165,Jenkins County,Georgia,37.8,82,1.7,36.1
GA-167,Johnson County,Georgia,37.6,79,1.2,36.4
GA-169,Jones County,Georgia,35.7,79,1.5,34.2
GA-171,Lamar County,Georgia,35.8,82,1.7,34.1
GA-173,Lanier County,Georgia,40.3,79,1.4,38.9
GA-175,Laurens County,Georgia,37.6,75,0.6,37
GA-177,Lee County,Georgia,38,68,0.2,37.8
GA-179,Liberty County,Georgia,40.9,76,0.9,40
GA-181,Lincoln County,Georgia,36.7,94,3,33.7
GA-183,Long County,Georgia,40.3,76,0.7,39.6
GA-185,Lowndes County,Georgia,40.8,79,1.5,39.3
GA-187,Lumpkin County,Georgia,32.7,87,1.9,30.8
GA-189,McDuffie County,Georgia,36.4,85,2,34.4
GA-191,McIntosh County,Georgia,43,79,1.3,41.7
GA-193,Macon County,Georgia,36.6,78,1,35.6
GA-195,Madison County,Georgia,35.7,91,2.8,32.9
GA-197,Marion County,Georgia,36.8,77,0.9,35.9
GA-199,Meriwether County,Georgia,35.7,85,2,33.7
GA-201,Miller County,Georgia,41.1,82,1.7,39.4
GA-205,Mitchell County,Georgia,39.6,69,0.2,39.4
GA-207,Monroe County,Georgia,35.3,81,1.6,33.7
GA-209,Montgomery County,Georgia,38.2,75,0.7,37.5
GA-211,Morgan County,Georgia,35.8,89,2.5,33.3
GA-213,Murray County,Georgia,32.9,87,1.9,31
GA-215,Muscogee County,Georgia,37,77,1.1,35.9
GA-217,Newton County,Georgia,35.5,87,2.2,33.3
GA-219,Oconee County,Georgia,36.2,91,2.7,33.5
GA-221,Oglethorpe County,Georgia,35.8,92,3.1,32.7
GA-223,Paulding County,Georgia,34.5,93,2.6,31.9
GA-225,Peach County,Georgia,36.6,78,1.2,35.4
GA-227,Pickens County,Georgia,33,83,1.2,31.8
GA-229,Pierce County,Georgia,41.3,83,2.5,38.8
GA-231,Pike County,Georgia,36.1,82,1.8,34.3
GA-233,Polk County,Georgia,33.7,88,2.4,31.3
GA-235,Pulaski County,Georgia,37.7,77,0.7,37
GA-237,Putnam County,Georgia,36,90,2.4,33.6
GA-239,Quitman County,Georgia,38.7,78,1.3,37.4
